shp_iucn_sid,iucn_sid,sciname,presence,subpop,dbf_file,max_depth
178e3,178e3,Acanthurus leucosternon,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178001,178001,Zebrasoma rostratum,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178002,178002,Naso hexacanthus,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178003,178003,Naso tuberosus,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178004,178004,Naso elegans,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178005,178005,Zebrasoma scopas,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178006,178006,Acanthurus grammoptilus,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178007,178007,Acanthurus albipectoralis,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178008,178008,Acanthurus thompsoni,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178009,178009,Zebrasoma xanthurum,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178010,178010,Zebrasoma veliferum,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178011,178011,Acanthurus leucopareius,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178012,178012,Ctenochaetus striatus,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
178013,178013,Naso caesius,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
183310,183310,Prionurus laticlavius,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
183646,183646,Prionurus punctatus,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
47139706,47139706,Acanthurus tractus,1,NA,SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m
21856,21856,Thunnus alalunga,1,NA,TUNAS_BILLFISHES.dbf,200 m +
21857,21857,Thunnus albacares,1,NA,TUNAS_BILLFISHES.dbf,200 m +
21858,21858,Thunnus maccoyii,1,NA,TUNAS_BILLFISHES.dbf,200 m +
21859,21859,Thunnus obesus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
21860,21860,Thunnus thynnus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170314,170314,Makaira nigricans,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170321,170321,Cybiosarda elegans,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170315,170315,Tetrapturus angustirostris,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170358,170358,Grammatorcynus bilineatus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
23148,23148,Xiphias gladius,1,NA,TUNAS_BILLFISHES.dbf,200 m +
155096,155096,Sarda sarda,1,NA,TUNAS_BILLFISHES.dbf,200 m +
155276,155276,Thunnus atlanticus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170339,170339,Scomberomorus cavalla,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170318,170318,Rastrelliger brachysoma,1,NA,TUNAS_BILLFISHES.dbf,< 200 m
170323,170323,Scomberomorus maculatus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170324,170324,Rastrelliger faughni,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170329,170329,Scomber australasicus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170335,170335,Scomberomorus brasiliensis,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170341,170341,Thunnus orientalis,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170345,170345,Euthynnus alletteratus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170349,170349,Allothunnus fallai,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170351,170351,Thunnus tonggol,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170316,170316,Scomberomorus commerson,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170319,170319,Orcynopsis unicolor,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170353,170353,Scomberomorus lineolatus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170354,170354,Scomber scombrus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170320,170320,Euthynnus lineatus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170322,170322,Kajikia albida,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170325,170325,Scomberomorus sierra,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170326,170326,Scomberomorus tritor,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170328,170328,Rastrelliger kanagurta,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170330,170330,Scomberomorus munroi,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170331,170331,Acanthocybium solandri,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170332,170332,Sarda australis,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170333,170333,Tetrapturus georgii,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170334,170334,Tetrapturus belone,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170336,170336,Euthynnus affinis,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170337,170337,Scomberomorus semifasciatus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170338,170338,Istiophorus platypterus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170340,170340,Gasterochisma melampus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170342,170342,Gymnosarda unicolor,1,NA,TUNAS_BILLFISHES.dbf,< 200 m
170343,170343,Scomberomorus koreanus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170344,170344,Auxis thazard,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170346,170346,Scomberomorus sinensis,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170346,170346,Scomberomorus sinensis,2,NA,TUNAS_BILLFISHES.dbf,200 m +
170347,170347,Scomberomorus multiradiatus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170348,170348,Scomberomorus plurilineatus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170352,170352,Sarda chiliensis,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170355,170355,Auxis rochei,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170356,170356,Scomberomorus niphonius,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170357,170357,Scomber colias,1,NA,TUNAS_BILLFISHES.dbf,200 m +
154946,154946,Scomberomorus queenslandicus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170313,170313,Sarda orientalis,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170306,170306,Scomber japonicus,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170307,170307,Tetrapturus pfluegeri,1,NA,TUNAS_BILLFISHES.dbf,< 200 m
170308,170308,Grammatorcynus bicarinatus,1,NA,TUNAS_BILLFISHES.dbf,< 200 m
170309,170309,Kajikia audax,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170310,170310,Katsuwonus pelamis,1,NA,TUNAS_BILLFISHES.dbf,200 m +
170311,170311,Scomberomorus guttatus,1,NA,TUNAS_BILLFISHES.dbf,< 200 m
170312,170312,Istiompax indica,1,NA,TUNAS_BILLFISHES.dbf,200 m +
20047,20047,Scomberomorus concolor,1,NA,TUNAS_BILLFISHES.dbf,200 m +
19950,19950,Scarus guacamaia,1,NA,WRASSE.dbf,< 200 m
21689,21689,Thalassoma ascensionis,1,NA,WRASSE.dbf,< 200 m
154697,154697,Xyrichtys martinicensis,1,NA,WRASSE.dbf,< 200 m
154841,154841,Dotalabrus alleni,1,NA,WRASSE.dbf,< 200 m
154720,154720,Suezichthys bifurcatus,1,NA,WRASSE.dbf,< 200 m
154623,154623,Cheilinus trilobatus,1,NA,WRASSE.dbf,< 200 m
154868,154868,Cirrhilabrus rhomboidalis,1,NA,WRASSE.dbf,< 200 m
154891,154891,Cirrhilabrus lineatus,1,NA,WRASSE.dbf,< 200 m
155314,155314,Pseudocheilinus ocellatus,1,NA,WRASSE.dbf,< 200 m
44671,44671,Choerodon rubescens,1,NA,WRASSE.dbf,< 200 m
155006,155006,Coris caudimacula,1,NA,WRASSE.dbf,< 200 m
155146,155146,Anampses melanurus,1,NA,WRASSE.dbf,< 200 m
155290,155290,Scarus schlegeli,1,NA,WRASSE.dbf,< 200 m
155252,155252,Pseudojuloides kaleidos,1,NA,WRASSE.dbf,< 200 m
154780,154780,Siphonognathus beddomei,1,NA,WRASSE.dbf,< 200 m
154904,154904,Halichoeres ornatissimus,1,NA,WRASSE.dbf,< 200 m
155017,155017,Labroides phthirophagus,1,NA,WRASSE.dbf,< 200 m
155032,155032,Cirrhilabrus rubripinnis,1,NA,WRASSE.dbf,< 200 m
154676,154676,Scarus prasiognathos,1,NA,WRASSE.dbf,< 200 m
154677,154677,Scarus festivus,1,NA,WRASSE.dbf,< 200 m
154701,154701,Pseudolabrus luculentus,1,NA,WRASSE.dbf,< 200 m
154706,154706,Scarus dubius,1,NA,WRASSE.dbf,< 200 m
154719,154719,Paracheilinus togeanensis,1,NA,WRASSE.dbf,< 200 m
155076,155076,Halichoeres notospilus,1,NA,WRASSE.dbf,< 200 m
154954,154954,Thalassoma lucasanum,1,NA,WRASSE.dbf,< 200 m
154960,154960,Scarus oviceps,1,NA,WRASSE.dbf,< 200 m
154971,154971,Scarus viridifucatus,1,NA,WRASSE.dbf,< 200 m
155292,155292,Sparisoma strigatum,1,NA,WRASSE.dbf,< 200 m
183817,183817,Halichoeres semicinctus,1,NA,WRASSE.dbf,< 200 m
187495,187495,Bodianus scrofa,1,NA,WRASSE.dbf,< 200 m
187685,187685,Thalassoma lutescens,1,NA,WRASSE.dbf,< 200 m
187686,187686,Xyrichtys sciistius,1,NA,WRASSE.dbf,< 200 m
187687,187687,Halichoeres chlorocephalus,1,NA,WRASSE.dbf,< 200 m
187688,187688,Pseudocoris heteroptera,1,NA,WRASSE.dbf,< 200 m
187693,187693,Thalassoma nigrofasciatum,1,NA,WRASSE.dbf,< 200 m
187698,187698,Hologymnosus annulatus,1,NA,WRASSE.dbf,< 200 m
187726,187726,Cirrhilabrus rubriventralis,1,NA,WRASSE.dbf,< 200 m
187733,187733,Thalassoma quinquevittatum,1,NA,WRASSE.dbf,< 200 m
187740,187740,Pseudocheilinus tetrataenia,1,NA,WRASSE.dbf,< 200 m
187741,187741,Pseudocheilinus citrinus,1,NA,WRASSE.dbf,< 200 m
187774,187774,Pseudojuloides pyrius,1,NA,WRASSE.dbf,< 200 m
190710,190710,Sparisoma cretense,1,NA,WRASSE.dbf,< 200 m
190711,190711,Chlorurus bowersi,1,NA,WRASSE.dbf,< 200 m
190712,190712,Sparisoma radians,1,NA,WRASSE.dbf,< 200 m
190714,190714,Scarus fuscopurpureus,1,NA,WRASSE.dbf,< 200 m
190688,190688,Calotomus carolinus,1,NA,WRASSE.dbf,< 200 m
190747,190747,Scarus forsteni,1,NA,WRASSE.dbf,< 200 m
190748,190748,Scarus trispinosus,1,NA,WRASSE.dbf,< 200 m
190749,190749,Scarus pyrrostethus,1,NA,WRASSE.dbf,< 200 m
190757,190757,Cryptotomus roseus,1,NA,WRASSE.dbf,< 200 m
190750,190750,Scarus taeniopterus,1,NA,WRASSE.dbf,< 200 m
190707,190707,Scarus chameleon,1,NA,WRASSE.dbf,< 200 m
190708,190708,Scarus quoyi,1,NA,WRASSE.dbf,< 200 m
183305,183305,Xyrichtys victori,1,NA,WRASSE.dbf,< 200 m
190751,190751,Sparisoma axillare,1,NA,WRASSE.dbf,< 200 m
190752,190752,Scarus zufar,1,NA,WRASSE.dbf,< 200 m
190765,190765,Scarus persicus,1,NA,WRASSE.dbf,< 200 m
190766,190766,Scarus caudofasciatus,1,NA,WRASSE.dbf,< 200 m
190767,190767,Chlorurus rhakoura,1,NA,WRASSE.dbf,< 200 m
187803,187803,Centrolabrus exoletus,1,NA,WRASSE.dbf,< 200 m
187499,187499,Choerodon zosterophorus,1,NA,WRASSE.dbf,< 200 m
187500,187500,Thalassoma heiseri,1,NA,WRASSE.dbf,< 200 m
187807,187807,Bodianus flavifrons,1,NA,WRASSE.dbf,< 200 m
187808,187808,Anampses femininus,1,NA,WRASSE.dbf,< 200 m
190724,190724,Sparisoma frondosum,1,NA,WRASSE.dbf,< 200 m
190725,190725,Scarus xanthopleura,1,NA,WRASSE.dbf,< 200 m
190726,190726,Scarus altipinnis,1,NA,WRASSE.dbf,< 200 m
190727,190727,Chlorurus spilurus,1,NA,WRASSE.dbf,< 200 m
190728,190728,Chlorurus microrhinos,1,NA,WRASSE.dbf,< 200 m
190705,190705,Scarus ghobban,1,NA,WRASSE.dbf,< 200 m
190729,190729,Sparisoma aurofrenatum,1,NA,WRASSE.dbf,< 200 m
190731,190731,Scarus rubroviolaceus,1,NA,WRASSE.dbf,< 200 m
190732,190732,Scarus iseri,1,NA,WRASSE.dbf,< 200 m
190733,190733,Hipposcarus harid,1,NA,WRASSE.dbf,< 200 m
190734,190734,Sparisoma viride,1,NA,WRASSE.dbf,< 200 m
190735,190735,Scarus maculipinna,1,NA,WRASSE.dbf,< 200 m
190736,190736,Scarus psittacus,1,NA,WRASSE.dbf,< 200 m
183985,183985,Thalassoma grammaticum,1,NA,WRASSE.dbf,< 200 m
187509,187509,Bodianus solatus,1,NA,WRASSE.dbf,< 200 m
186106,186106,Acantholabrus palloni,1,NA,WRASSE.dbf,200 m +
187530,187530,Cymolutes torquatus,1,NA,WRASSE.dbf,< 200 m
190745,190745,Hipposcarus longiceps,1,NA,WRASSE.dbf,< 200 m
183519,183519,Halichoeres malpelo,1,NA,WRASSE.dbf,< 200 m
183703,183703,Thalassoma robertsoni,1,NA,WRASSE.dbf,< 200 m
183739,183739,Xyrichtys wellingtoni,1,NA,WRASSE.dbf,< 200 m
183771,183771,Halichoeres adustus,1,NA,WRASSE.dbf,< 200 m
187494,187494,Paracheilinus cyaneus,1,NA,WRASSE.dbf,< 200 m
187496,187496,Cheilinus abudjubbe,1,NA,WRASSE.dbf,< 200 m
187498,187498,Coris ballieui,1,NA,WRASSE.dbf,< 200 m
187501,187501,Cirrhilabrus aurantidorsalis,1,NA,WRASSE.dbf,< 200 m
187669,187669,Xyrichtys incandescens,1,NA,WRASSE.dbf,< 200 m
187670,187670,Xyrichtys splendens,1,NA,WRASSE.dbf,< 200 m
187804,187804,Bodianus oxycephalus,1,NA,WRASSE.dbf,< 200 m
187805,187805,Symphodus tinca,1,NA,WRASSE.dbf,< 200 m
187806,187806,Macropharyngodon vivienae,1,NA,WRASSE.dbf,< 200 m
183754,183754,Xyrichtys mundiceps,1,NA,WRASSE.dbf,< 200 m
187809,187809,Xiphocheilus typus,1,NA,WRASSE.dbf,< 200 m
187810,187810,Halichoeres chloropterus,1,NA,WRASSE.dbf,< 200 m
183813,183813,Nicholsina denticulata,1,NA,WRASSE.dbf,< 200 m
183822,183822,Halichoeres dispilus,1,NA,WRASSE.dbf,< 200 m
187682,187682,Cirrhilabrus morrisoni,1,NA,WRASSE.dbf,< 200 m
187683,187683,Bodianus macrognathos,1,NA,WRASSE.dbf,< 200 m
187684,187684,Pteragogus flagellifer,1,NA,WRASSE.dbf,< 200 m
187691,187691,Halichoeres lapillus,1,NA,WRASSE.dbf,< 200 m
187692,187692,Macropharyngodon meleagris,1,NA,WRASSE.dbf,< 200 m
187696,187696,Xyrichtys novacula,1,NA,WRASSE.dbf,< 200 m
187697,187697,Bodianus masudai,1,NA,WRASSE.dbf,< 200 m
187699,187699,Halichoeres claudia,1,NA,WRASSE.dbf,< 200 m
187700,187700,Decodon pacificus,1,NA,WRASSE.dbf,< 200 m
187701,187701,Xenojulis margaritaceus,1,NA,WRASSE.dbf,< 200 m
187703,187703,Halichoeres bathyphilus,1,NA,WRASSE.dbf,< 200 m
187725,187725,Polylepion cruentum,1,NA,WRASSE.dbf,< 200 m
187727,187727,Iniistius bimaculatus,1,NA,WRASSE.dbf,< 200 m
187729,187729,Coris aurilineata,1,NA,WRASSE.dbf,< 200 m
187730,187730,Stethojulis notialis,1,NA,WRASSE.dbf,< 200 m
187731,187731,Iniistius baldwini,1,NA,WRASSE.dbf,< 200 m
187732,187732,Halichoeres brasiliensis,1,NA,WRASSE.dbf,< 200 m
187734,187734,Choerodon venustus,1,NA,WRASSE.dbf,< 200 m
187735,187735,Oxycheilinus mentalis,1,NA,WRASSE.dbf,< 200 m
187736,187736,Halichoeres radiatus,1,NA,WRASSE.dbf,< 200 m
187737,187737,Oxycheilinus lineatus,1,NA,WRASSE.dbf,< 200 m
187738,187738,Stethojulis terina,1,NA,WRASSE.dbf,< 200 m
187739,187739,Cheilinus fasciatus,1,NA,WRASSE.dbf,< 200 m
187742,187742,Cirrhilabrus beauperryi,1,NA,WRASSE.dbf,< 200 m
187744,187744,Bodianus loxozonus,1,NA,WRASSE.dbf,< 200 m
187759,187759,Anampses neoguinaicus,1,NA,WRASSE.dbf,< 200 m
187775,187775,Symphodus doderleini,1,NA,WRASSE.dbf,< 200 m
183327,183327,Semicossyphus darwini,1,NA,WRASSE.dbf,< 200 m
190740,190740,Scarus niger,1,NA,WRASSE.dbf,< 200 m
190741,190741,Chlorurus troschelii,1,NA,WRASSE.dbf,< 200 m
190677,190677,Odax cyanoallix,1,NA,WRASSE.dbf,< 200 m
187575,187575,Labroides pectoralis,1,NA,WRASSE.dbf,< 200 m
187405,187405,Halichoeres caudalis,1,NA,WRASSE.dbf,< 200 m
187406,187406,Hologymnosus longipes,1,NA,WRASSE.dbf,< 200 m
187424,187424,Stethojulis bandanensis,1,NA,WRASSE.dbf,< 200 m
190742,190742,Chlorurus strongylocephalus,1,NA,WRASSE.dbf,< 200 m
190743,190743,Scarus ovifrons,1,NA,WRASSE.dbf,< 200 m
190678,190678,Odax pullus,1,NA,WRASSE.dbf,< 200 m
187456,187456,Doratonotus megalepis,1,NA,WRASSE.dbf,< 200 m
190675,190675,Heteroscarus acroptilus,1,NA,WRASSE.dbf,< 200 m
190676,190676,Neoodax balteatus,1,NA,WRASSE.dbf,< 200 m
190679,190679,Olisthops cyanomelas,1,NA,WRASSE.dbf,< 200 m
190680,190680,Siphonognathus caninis,1,NA,WRASSE.dbf,< 200 m
190681,190681,Siphonognathus argyrophanes,1,NA,WRASSE.dbf,< 200 m
190682,190682,Siphonognathus attenuatus,1,NA,WRASSE.dbf,< 200 m
190683,190683,Siphonognathus radiatus,1,NA,WRASSE.dbf,< 200 m
190684,190684,Siphonognathus tanyourus,1,NA,WRASSE.dbf,< 200 m
190685,190685,Calotomus spinidens,1,NA,WRASSE.dbf,< 200 m
190686,190686,Calotomus japonicus,1,NA,WRASSE.dbf,< 200 m
190687,190687,Calotomus zonarchus,1,NA,WRASSE.dbf,< 200 m
190689,190689,Calotomus viridescens,1,NA,WRASSE.dbf,< 200 m
187597,187597,Bodianus rubrisos,1,NA,WRASSE.dbf,< 200 m
190690,190690,Cetoscarus bicolor,1,NA,WRASSE.dbf,< 200 m
190691,190691,Cetoscarus ocellatus,1,NA,WRASSE.dbf,< 200 m
190692,190692,Chlorurus enneacanthus,1,NA,WRASSE.dbf,< 200 m
190693,190693,Scarus collana,1,NA,WRASSE.dbf,< 200 m
190694,190694,Scarus globiceps,1,NA,WRASSE.dbf,< 200 m
190695,190695,Scarus flavipectoralis,1,NA,WRASSE.dbf,< 200 m
190706,190706,Scarus russelii,1,NA,WRASSE.dbf,< 200 m
190709,190709,Scarus coeruleus,1,NA,WRASSE.dbf,< 200 m
190713,190713,Scarus spinus,1,NA,WRASSE.dbf,< 200 m
187385,187385,Pseudolabrus sieboldi,1,NA,WRASSE.dbf,< 200 m
187386,187386,Coris marquesensis,1,NA,WRASSE.dbf,< 200 m
187387,187387,Parajulis poecilepterus,1,NA,WRASSE.dbf,< 200 m
187388,187388,Macropharyngodon choati,1,NA,WRASSE.dbf,< 200 m
187389,187389,Cirrhilabrus tonozukai,1,NA,WRASSE.dbf,< 200 m
187390,187390,Suezichthys caudavittatus,1,NA,WRASSE.dbf,< 200 m
187471,187471,Choerodon gymnogenys,1,NA,WRASSE.dbf,< 200 m
190715,190715,Chlorurus sordidus,1,NA,WRASSE.dbf,< 200 m
190737,190737,Chlorurus cyanescens,1,NA,WRASSE.dbf,< 200 m
190738,190738,Sparisoma chrysopterum,1,NA,WRASSE.dbf,< 200 m
190739,190739,Scarus dimidiatus,1,NA,WRASSE.dbf,< 200 m
183378,183378,Halichoeres chierchiae,1,NA,WRASSE.dbf,< 200 m
183433,183433,Halichoeres salmofasciatus,1,NA,WRASSE.dbf,< 200 m
183468,183468,Scarus compressus,1,NA,WRASSE.dbf,< 200 m
183473,183473,Thalassoma virens,1,NA,WRASSE.dbf,< 200 m
190744,190744,Chlorurus bleekeri,1,NA,WRASSE.dbf,< 200 m
183529,183529,Halichoeres aestuaricola,1,NA,WRASSE.dbf,< 200 m
183539,183539,Bodianus eclancheri,1,NA,WRASSE.dbf,< 200 m
183582,183582,Halichoeres discolor,1,NA,WRASSE.dbf,< 200 m
183624,183624,Bodianus diplotaenia,1,NA,WRASSE.dbf,< 200 m
183625,183625,Halichoeres insularis,1,NA,WRASSE.dbf,< 200 m
183731,183731,Halichoeres melanotis,1,NA,WRASSE.dbf,< 200 m
183839,183839,Scarus perrico,1,NA,WRASSE.dbf,< 200 m
187472,187472,Pseudocoris bleekeri,1,NA,WRASSE.dbf,< 200 m
187473,187473,Halichoeres vrolikii,1,NA,WRASSE.dbf,< 200 m
187474,187474,Halichoeres trimaculatus,1,NA,WRASSE.dbf,< 200 m
187475,187475,Symphodus mediterraneus,1,NA,WRASSE.dbf,< 200 m
187476,187476,Hemigymnus melapterus,1,NA,WRASSE.dbf,< 200 m
187477,187477,Pseudocheilinus hexataenia,1,NA,WRASSE.dbf,< 200 m
187478,187478,Halichoeres leucurus,1,NA,WRASSE.dbf,< 200 m
187479,187479,Tautoga onitis,1,NA,WRASSE.dbf,< 200 m
183923,183923,Decodon melasma,1,NA,WRASSE.dbf,< 200 m
184035,184035,Halichoeres nicholsi,1,NA,WRASSE.dbf,< 200 m
187480,187480,Pseudojuloides elongatus,1,NA,WRASSE.dbf,< 200 m
190754,190754,Scarus koputea,1,NA,WRASSE.dbf,< 200 m
187490,187490,Thalassoma amblycephalum,1,NA,WRASSE.dbf,< 200 m
190755,190755,Scarus frenatus,1,NA,WRASSE.dbf,< 200 m
190756,190756,Leptoscarus vaigiensis,1,NA,WRASSE.dbf,< 200 m
187439,187439,Cirrhilabrus laboutei,1,NA,WRASSE.dbf,< 200 m
190758,190758,Chlorurus genazonatus,1,NA,WRASSE.dbf,< 200 m
190759,190759,Scarus ferrugineus,1,NA,WRASSE.dbf,< 200 m
190760,190760,Scarus zelindae,1,NA,WRASSE.dbf,< 200 m
190761,190761,Scarus hypselopterus,1,NA,WRASSE.dbf,< 200 m
190762,190762,Chlorurus frontalis,1,NA,WRASSE.dbf,< 200 m
190763,190763,Scarus arabicus,1,NA,WRASSE.dbf,< 200 m
187493,187493,Bodianus speciosus,1,NA,WRASSE.dbf,< 200 m
187521,187521,Paracheilinus hemitaeniatus,1,NA,WRASSE.dbf,< 200 m
190768,190768,Sparisoma atomarium,1,NA,WRASSE.dbf,< 200 m
190769,190769,Scarus longipinnis,1,NA,WRASSE.dbf,< 200 m
190770,190770,Sparisoma tuiupiranga,1,NA,WRASSE.dbf,< 200 m
187604,187604,Pteragogus enneacanthus,1,NA,WRASSE.dbf,< 200 m
187573,187573,Symphodus rostratus,1,NA,WRASSE.dbf,< 200 m
187658,187658,Pseudocheilinus evanidus,1,NA,WRASSE.dbf,< 200 m
187659,187659,Coris hewetti,1,NA,WRASSE.dbf,< 200 m
187469,187469,Xyrichtys koteamea,1,NA,WRASSE.dbf,< 200 m
187667,187667,Macropharyngodon cyanoguttatus,1,NA,WRASSE.dbf,< 200 m
187470,187470,Halichoeres tenuispinis,1,NA,WRASSE.dbf,< 200 m
187668,187668,Cirrhilabrus johnsoni,1,NA,WRASSE.dbf,< 200 m
187649,187649,Cheilinus oxycephalus,1,NA,WRASSE.dbf,< 200 m
187650,187650,Bodianus flavipinnis,1,NA,WRASSE.dbf,< 200 m
187722,187722,Epibulus insidiator,1,NA,WRASSE.dbf,< 200 m
187723,187723,Anampses meleagrides,1,NA,WRASSE.dbf,< 200 m
187757,187757,Paracheilinus nursalim,1,NA,WRASSE.dbf,< 200 m
187758,187758,Anampses cuvier,1,NA,WRASSE.dbf,< 200 m
187772,187772,Macropharyngodon negrosensis,1,NA,WRASSE.dbf,< 200 m
187773,187773,Coris sandeyeri,1,NA,WRASSE.dbf,< 200 m
187508,187508,Pseudolabrus torotai,1,NA,WRASSE.dbf,< 200 m
187510,187510,Nelabrichthys ornatus,1,NA,WRASSE.dbf,< 200 m
187511,187511,Choerodon fasciatus,1,NA,WRASSE.dbf,< 200 m
187512,187512,Halichoeres cyanocephalus,1,NA,WRASSE.dbf,< 200 m
187522,187522,Symphodus bailloni,1,NA,WRASSE.dbf,< 200 m
187523,187523,Oxycheilinus bimaculatus,1,NA,WRASSE.dbf,< 200 m
187527,187527,Hologymnosus doliatus,1,NA,WRASSE.dbf,< 200 m
187528,187528,Bodianus paraleucosticticus,1,NA,WRASSE.dbf,< 200 m
187529,187529,Choerodon frenatus,1,NA,WRASSE.dbf,< 200 m
187532,187532,Coris atlantica,1,NA,WRASSE.dbf,< 200 m
187533,187533,Pseudolabrus guentheri,1,NA,WRASSE.dbf,< 200 m
187534,187534,Halichoeres zeylonicus,1,NA,WRASSE.dbf,< 200 m
187535,187535,Notolabrus parilus,1,NA,WRASSE.dbf,< 200 m
187536,187536,Gomphosus varius,1,NA,WRASSE.dbf,< 200 m
187537,187537,Halichoeres orientalis,1,NA,WRASSE.dbf,< 200 m
187538,187538,Cirrhilabrus roseafascia,1,NA,WRASSE.dbf,< 200 m
187539,187539,Iniistius twistii,1,NA,WRASSE.dbf,< 200 m
187574,187574,Suezichthys soelae,1,NA,WRASSE.dbf,< 200 m
187391,187391,Bodianus thoracotaeniatus,1,NA,WRASSE.dbf,200 m +
187392,187392,Coris bulbifrons,1,NA,WRASSE.dbf,< 200 m
187393,187393,Paracheilinus mccoskeri,1,NA,WRASSE.dbf,< 200 m
187394,187394,Coris pictoides,1,NA,WRASSE.dbf,< 200 m
187395,187395,Iniistius aneitensis,1,NA,WRASSE.dbf,< 200 m
187396,187396,Labroides dimidiatus,1,NA,WRASSE.dbf,< 200 m
187397,187397,Labrus mixtus,1,NA,WRASSE.dbf,< 200 m
187398,187398,Labrus bergylta,1,NA,WRASSE.dbf,< 200 m
187399,187399,Iniistius umbrilatus,1,NA,WRASSE.dbf,< 200 m
187400,187400,Choerodon vitta,1,NA,WRASSE.dbf,< 200 m
187401,187401,Halichoeres dimidiatus,1,NA,WRASSE.dbf,< 200 m
187402,187402,Iniistius evides,1,NA,WRASSE.dbf,< 200 m
187403,187403,Paracheilinus filamentosus,1,NA,WRASSE.dbf,< 200 m
187407,187407,Wetmorella nigropinnata,1,NA,WRASSE.dbf,< 200 m
187408,187408,Xyrichtys woodi,1,NA,WRASSE.dbf,< 200 m
187409,187409,Ophthalmolepis lineolata,1,NA,WRASSE.dbf,< 200 m
187410,187410,Cirrhilabrus marjorie,1,NA,WRASSE.dbf,< 200 m
187411,187411,Iniistius pentadactylus,1,NA,WRASSE.dbf,< 200 m
187412,187412,Iniistius trivittatus,1,NA,WRASSE.dbf,< 200 m
187413,187413,Paracheilinus attenuatus,1,NA,WRASSE.dbf,< 200 m
187414,187414,Macropharyngodon kuiteri,1,NA,WRASSE.dbf,< 200 m
187415,187415,Cirrhilabrus earlei,1,NA,WRASSE.dbf,< 200 m
