loiczid,n_spp,mean_trend
205189,9,-0.005393333333333333
205190,8,-0.0060675
205191,7,-0.006934285714285714
205192,5,-0.00484
205193,5,-0.00484
205194,5,-0.00484
205195,5,-0.00484
205196,5,-0.00484
205197,5,-0.00484
205198,5,-0.00484
205199,6,-0.004033333333333333
205200,6,-0.004033333333333333
205201,6,-0.004033333333333333
205202,6,-0.004033333333333333
205203,6,-0.004033333333333333
205204,6,-0.004033333333333333
205205,6,-0.004033333333333333
205206,6,-0.004033333333333333
205207,7,-0.003457142857142857
205208,7,-0.003457142857142857
205209,7,-0.003457142857142857
205210,7,-0.003457142857142857
205211,7,-0.003457142857142857
205212,7,-0.003457142857142857
205213,7,-0.003457142857142857
205214,7,-0.003457142857142857
205215,7,-0.003457142857142857
205216,7,-0.003457142857142857
205217,4,0.0015075
205218,6,-0.004033333333333333
205219,6,-0.004033333333333333
205220,6,-0.004033333333333333
205221,6,-0.004033333333333333
205222,6,-0.004033333333333333
205223,6,-0.004033333333333333
205224,6,-0.004033333333333333
205225,6,-0.004033333333333333
205226,6,-0.004033333333333333
205227,6,-0.004033333333333333
205228,6,-0.004033333333333333
205229,6,-0.004033333333333333
205230,6,-0.004033333333333333
205231,6,-0.004033333333333333
205232,6,-0.004033333333333333
205233,6,-0.004033333333333333
205234,6,-0.004033333333333333
205235,6,-0.004033333333333333
205236,6,-0.004033333333333333
205237,6,-0.004033333333333333
205238,8,-0.0060675
205239,8,-0.0060675
205240,6,-0.004033333333333333
205241,6,-0.004033333333333333
205242,6,-0.004033333333333333
205243,8,-0.0060675
205244,8,-0.0060675
205245,8,-0.0060675
205246,8,-0.0060675
205247,8,-0.0060675
205248,8,-0.0060675
205249,8,-0.0060675
205250,8,-0.0060675
205251,8,-0.0060675
205252,6,-0.004033333333333333
205253,8,-0.0060675
205254,8,-0.0060675
205255,8,-0.0060675
205256,8,-0.0060675
205257,8,-0.0060675
205258,8,-0.0060675
205259,8,-0.0060675
205260,8,-0.0060675
205261,8,-0.0060675
205262,6,-0.004033333333333333
205263,8,-0.0060675
205264,8,-0.0060675
205265,8,-0.0060675
205266,8,-0.0060675
205267,8,-0.0060675
205268,8,-0.0060675
205269,8,-0.0060675
205270,8,-0.0060675
205271,8,-0.0060675
205272,8,-0.0060675
205273,8,-0.0060675
205274,8,-0.0060675
205275,8,-0.0060675
205276,10,-0.004854
205277,9,-0.005393333333333333
205278,8,-0.0060675
205279,8,-0.0060675
205280,8,-0.0060675
205281,7,-0.006934285714285714
205282,7,-0.006934285714285714
205283,7,-0.006934285714285714
205284,7,-0.006934285714285714
205285,7,-0.006934285714285714
205286,7,-0.006934285714285714
205287,7,-0.006934285714285714
205288,7,-0.006934285714285714
205289,5,-0.00484
205290,5,-0.00484
205291,7,-0.006934285714285714
205292,7,-0.006934285714285714
205293,7,-0.006934285714285714
205294,7,-0.006934285714285714
205295,7,-0.006934285714285714
205296,7,-0.006934285714285714
205297,7,-0.006934285714285714
205298,7,-0.006934285714285714
205299,7,-0.006934285714285714
205300,7,-0.006934285714285714
205301,8,-0.0060675
205302,8,-0.0060675
205303,7,-0.006934285714285714
205304,8,-0.0060675
205305,9,-0.005393333333333333
205306,9,-0.005393333333333333
205307,9,-0.005393333333333333
205308,8,-0.0060675
205309,8,-0.0060675
205310,7,-0.006934285714285714
205311,7,-0.0073100000000000005
205312,7,-0.0073100000000000005
205313,7,-0.0073100000000000005
205314,8,-0.0060675
205315,7,-0.0073100000000000005
205316,7,-0.0073100000000000005
205317,7,-0.0073100000000000005
205318,7,-0.0073100000000000005
205319,7,-0.0073100000000000005
205320,7,-0.0073100000000000005
205321,6,-0.008528333333333334
205322,6,-0.008528333333333334
205323,6,-0.008528333333333334
205324,6,-0.008528333333333334
205325,6,-0.008528333333333334
205326,6,-0.008528333333333334
205327,6,-0.008528333333333334
205328,6,-0.008528333333333334
205329,6,-0.008528333333333334
205330,6,-0.008528333333333334
205331,6,-0.008528333333333334
205332,6,-0.008528333333333334
205333,7,-0.006934285714285714
205334,6,-0.008528333333333334
205335,7,-0.006934285714285714
205336,7,-0.006934285714285714
205337,7,-0.006934285714285714
205338,7,-0.006934285714285714
205339,7,-0.006934285714285714
205340,7,-0.006934285714285714
205341,7,-0.006934285714285714
205342,6,-0.008528333333333334
205343,6,-0.008528333333333334
205344,6,-0.008528333333333334
205345,6,-0.008528333333333334
205346,6,-0.008528333333333334
205347,6,-0.008528333333333334
205348,6,-0.008528333333333334
205349,6,-0.008528333333333334
205350,6,-0.008528333333333334
205351,6,-0.008528333333333334
205352,6,-0.008528333333333334
205353,6,-0.008528333333333334
205354,6,-0.008528333333333334
205355,6,-0.008528333333333334
205356,6,-0.008528333333333334
205357,4,-0.0067075
205358,4,-0.0067075
205359,6,-0.008528333333333334
205360,6,-0.008528333333333334
205361,4,-0.0067075
205362,4,-0.0067075
205363,4,-0.0067075
205364,4,-0.0067075
205365,4,-0.0067075
205366,4,-0.0067075
205367,4,-0.0067075
205368,4,-0.0067075
205369,4,-0.0067075
205370,4,-0.0067075
205371,4,-0.0067075
205372,4,-0.0067075
205373,4,-0.0067075
205374,4,-0.0067075
205375,4,-0.0067075
205376,4,-0.0067075
205377,4,-0.0067075
205378,4,-0.0067075
205379,4,-0.0067075
205380,4,-0.0067075
205381,4,-0.0067075
205382,4,-0.0067075
205383,4,-0.0067075
205384,4,-0.0067075
205385,4,-0.0067075
205386,4,-0.0067075
205387,4,-0.0067075
205388,4,-0.0067075
205389,4,-0.0067075
205390,4,-0.0067075
205391,4,-0.0067075
205392,4,-0.0067075
205393,4,-0.0067075
205394,4,-0.0067075
205395,4,-0.0067075
205396,4,-0.0067075
205397,6,-0.008528333333333334
205398,6,-0.008528333333333334
205399,8,-0.0060675
205400,8,-0.0060675
205401,8,-0.0060675
205402,8,-0.0060675
205403,8,-0.0060675
205404,8,-0.0060675
205405,8,-0.0060675
205406,8,-0.0060675
205407,8,-0.0060675
205408,8,-0.0060675
205409,8,-0.0060675
205410,28,-8.757142857142859e-4
205411,30,-0.0011163333333333335
205412,32,-7.662500000000001e-4
205413,31,-7.909677419354839e-4
205414,16,-6.318750000000001e-4
205415,25,-4.360000000000011e-5
205416,28,-0.0011185714285714286
205417,29,-0.0011548275862068966
205418,28,-0.0013175
205419,20,-0.003064
205420,20,-0.003064
205421,19,-0.003225263157894737
205422,21,-0.0026823809523809526
205423,20,-0.0013050000000000002
205424,25,-0.0016480000000000002
205425,13,-0.0023123076923076925
205426,11,-0.004108181818181818
205427,12,-0.0035466666666666667
205428,13,-0.0030123076923076926
205429,18,-3.150000000000001e-4
205430,16,-5.668750000000001e-4
205431,19,-1.1947368421052642e-4
205432,15,-5.5e-4
205433,14,-0.0014271428571428573
205434,12,-0.002231666666666667
205435,12,-0.002231666666666667
205436,12,-0.002231666666666667
205437,14,-0.0014271428571428573
205438,12,-0.002231666666666667
205439,16,-0.00103625
205440,20,-5.300000000000002e-4
205441,19,-7.36842105263158e-4
205442,34,-5.394117647058824e-4
205443,21,-5.047619047619049e-4
205444,16,-0.00103625
205445,10,-0.0023840000000000003
205446,11,-0.0024763636363636364
205447,7,-0.0073100000000000005
205448,7,-0.0073100000000000005
205449,8,-0.00639625
205450,8,-0.00639625
205451,7,-0.0073100000000000005
205452,7,-0.0073100000000000005
205453,7,-0.0073100000000000005
205454,6,-0.008528333333333334
205455,5,-0.010914
205456,5,-0.010914
205457,5,-0.010914
205458,5,-0.010914
205459,5,-0.010914
205460,5,-0.010914
205461,5,-0.010914
205462,5,-0.010914
205463,6,-0.008528333333333334
205464,6,-0.008528333333333334
205465,6,-0.008528333333333334
205466,6,-0.009095
205467,6,-0.009095
205468,6,-0.009095
205469,6,-0.009095
205470,5,-0.010914
205471,6,-0.009095
205472,5,-0.010914
205473,6,-0.009095
205474,6,-0.009095
205475,6,-0.009095
205476,6,-0.009095
205477,6,-0.009095
205478,5,-0.010914
205479,5,-0.010914
205480,5,-0.010914
205481,5,-0.010914
205482,5,-0.010914
205483,5,-0.010914
205484,5,-0.010914
205485,6,-0.009095
205486,6,-0.009095
205487,6,-0.009095
205488,6,-0.009095
205489,5,-0.010914
205490,5,-0.010914
205491,5,-0.010914
205492,5,-0.010914
205493,5,-0.010914
205494,6,-0.009095
205495,6,-0.009095
205496,5,-0.010914
205497,5,-0.010914
205498,5,-0.010914
205499,5,-0.010914
205500,5,-0.010914
205501,5,-0.010914
205502,5,-0.010914
205503,5,-0.010914
205504,3,-0.010076666666666666
205505,3,-0.010076666666666666
205506,3,-0.010076666666666666
205507,3,-0.010076666666666666
205508,3,-0.010076666666666666
205509,5,-0.010914
205510,5,-0.010914
205511,5,-0.010914
205512,6,-0.009095
205513,5,-0.010914
205514,5,-0.010914
205515,5,-0.010914
205516,5,-0.010914
205517,3,-0.010076666666666666
205518,3,-0.010076666666666666
205519,5,-0.010914
205520,5,-0.010914
205521,5,-0.010914
205522,5,-0.010914
205523,5,-0.010914
205524,5,-0.010914
205525,5,-0.010914
205526,5,-0.010914
205527,5,-0.010914
205528,5,-0.010914
205529,5,-0.010914
205530,5,-0.010914
205531,5,-0.010914
205532,5,-0.010914
205533,5,-0.010914
205534,5,-0.010914
205535,5,-0.010914
205536,5,-0.010914
205537,5,-0.010914
205538,5,-0.010914
205539,5,-0.010914
205540,5,-0.010914
205541,5,-0.010914
205542,5,-0.010914
205543,5,-0.010914
205544,6,-0.009095
205545,6,-0.009095
205546,6,-0.009095
205547,6,-0.009095
205548,6,-0.009095
205549,6,-0.009095
205550,6,-0.009095
205551,6,-0.009095
205552,6,-0.009095
205553,6,-0.009095
205554,6,-0.009095
205555,6,-0.009095
205556,6,-0.009095
205557,6,-0.009095
205558,6,-0.009095
205559,6,-0.009095
205560,6,-0.009095
205561,6,-0.009095
205562,6,-0.009095
205563,6,-0.009095
205564,6,-0.009095
205565,6,-0.009095
205566,6,-0.009095
205567,6,-0.009095
205568,6,-0.009095
205569,5,-0.010914
205570,5,-0.010914
205571,5,-0.010914
205572,5,-0.010914
205573,5,-0.010914
205574,5,-0.010914
205575,5,-0.010914
205576,5,-0.010914
205577,5,-0.010914
205578,5,-0.010914
205579,6,-0.009095
205580,5,-0.010914
205581,4,-0.0075575
205582,5,-0.010914
205583,6,-0.009095
205584,5,-0.010914
205585,4,-0.0075575
205586,4,-0.0075575
205587,5,-0.006046
205588,5,-0.006046
205589,4,-0.0075575
205590,6,-0.009095
205591,4,-0.0075575
205592,4,-0.0075575
205593,5,-0.010914
205594,6,-0.009095
205595,6,-0.009095
205596,6,-0.009095
205597,6,-0.009095
205598,6,-0.009095
205599,6,-0.009095
205600,5,-0.010914
205601,5,-0.010914
205602,4,-0.0075575
205603,4,-0.0075575
205604,4,-0.0075575
205605,4,-0.0075575
205606,6,-0.009095
205607,6,-0.009095
205608,6,-0.009095
205609,5,-0.010914
205610,5,-0.010914
205611,5,-0.010914
205612,4,-0.0075575
205613,6,-0.009095
205614,5,-0.010914
205615,5,-0.010914
205616,3,-0.010076666666666666
205617,3,-0.010076666666666666
205618,3,-0.010076666666666666
205619,3,-0.010076666666666666
205620,3,-0.010076666666666666
205621,3,-0.010076666666666666
205622,3,-0.010076666666666666
205623,3,-0.010076666666666666
205624,3,-0.010076666666666666
205625,3,-0.010076666666666666
205626,3,-0.010076666666666666
205627,3,-0.010076666666666666
205628,3,-0.010076666666666666
205629,3,-0.010076666666666666
205630,3,-0.010076666666666666
205631,3,-0.010076666666666666
205632,3,-0.010076666666666666
205633,3,-0.010076666666666666
205634,3,-0.010076666666666666
205635,3,-0.010076666666666666
205636,5,-0.010914
205637,5,-0.010914
205638,5,-0.010914
205639,5,-0.010914
205640,5,-0.010914
205641,6,-0.009095
205642,6,-0.009095
205643,7,-0.007795714285714286
205644,7,-0.007795714285714286
205645,6,-0.009095
205646,6,-0.009095
205647,11,-0.002560909090909091
205648,13,-0.002976923076923077
205649,16,-0.003115
205650,16,-0.003115
205651,17,-0.002931764705882353
205652,5,-0.010914
205653,6,-0.009095
205654,5,-0.010914
205655,5,-0.010914
205656,6,-0.009095
205657,14,-0.0027642857142857143
205658,11,-0.004277272727272728
205659,5,-0.010914
205660,5,-0.010914
205661,5,-0.010914
205662,5,-0.010914
205663,5,-0.010914
205664,3,-0.010076666666666666
205665,5,-0.010914
205666,5,-0.010914
205667,5,-0.010914
205668,5,-0.010914
205669,5,-0.010914
205670,5,-0.010914
205671,3,-0.010076666666666666
205672,3,-0.010076666666666666
205673,3,-0.010076666666666666
205674,3,-0.010076666666666666
205675,3,-0.010076666666666666
205676,3,-0.010076666666666666
205677,3,-0.010076666666666666
205678,3,-0.010076666666666666
205679,3,-0.010076666666666666
205680,3,-0.010076666666666666
205681,3,-0.010076666666666666
205682,3,-0.010076666666666666
205683,3,-0.010076666666666666
205684,3,-0.010076666666666666
205685,3,-0.010076666666666666
205686,3,-0.010076666666666666
205687,3,-0.010076666666666666
205688,5,-0.010914
205689,5,-0.010914
205690,5,-0.010914
205691,5,-0.010914
205692,3,-0.010076666666666666
205693,3,-0.010076666666666666
205694,5,-0.010914
205695,5,-0.010914
205696,5,-0.010914
205697,5,-0.010914
205698,5,-0.010914
205699,5,-0.010914
205700,5,-0.010914
205701,5,-0.010914
205702,5,-0.010914
205703,6,-0.009095
205704,13,-0.002166923076923077
205705,12,-0.0023475
205706,16,-0.003115
205707,16,-0.003115
205708,17,-0.002931764705882353
205709,12,-0.003225
205710,10,-0.002817
205711,11,-0.002560909090909091
205712,12,-0.0023475
205713,8,-0.00682125
205714,12,-0.0023475
205715,8,-0.00682125
205716,12,-0.0023475
205717,12,-0.0023475
205718,7,-0.007795714285714286
205719,7,-0.007795714285714286
205720,11,-0.002560909090909091
205721,6,-0.009095
205722,5,-0.010914
205723,5,-0.010914
205724,5,-0.010914
205725,5,-0.010914
205726,5,-0.010914
205727,5,-0.010914
205728,5,-0.010914
205729,3,-0.010076666666666666
205730,5,-0.010914
205731,3,-0.010076666666666666
205732,5,-0.010914
205733,5,-0.010914
205734,5,-0.010914
205735,5,-0.010914
205736,3,-0.010076666666666666
205737,5,-0.010914
205738,5,-0.010914
205739,5,-0.010914
205740,5,-0.010914
205741,5,-0.010914
205742,5,-0.010914
205743,5,-0.010914
205744,5,-0.010914
205745,5,-0.010914
205746,5,-0.010914
205747,5,-0.010914
205748,5,-0.010914
205749,5,-0.010914
205750,5,-0.010914
205751,5,-0.010914
205752,5,-0.010914
205753,5,-0.010914
205754,5,-0.010914
205755,5,-0.010914
205756,5,-0.010914
205757,5,-0.010914
205758,5,-0.010914
205759,5,-0.010914
205760,5,-0.010914
205761,5,-0.010914
205762,5,-0.010914
205763,5,-0.010914
205764,5,-0.010914
205765,5,-0.010914
205766,5,-0.010914
205767,5,-0.010914
205768,5,-0.010914
205769,5,-0.010914
205770,5,-0.010914
205771,5,-0.010914
205772,5,-0.010914
205773,5,-0.010914
205774,5,-0.010914
205775,5,-0.010914
205776,5,-0.010914
205777,5,-0.010914
205778,5,-0.010914
205779,5,-0.010914
205780,5,-0.010914
205781,5,-0.010914
205782,5,-0.010914
205783,5,-0.010914
205784,5,-0.010914
205785,5,-0.010914
205786,5,-0.010914
205787,5,-0.010914
205788,5,-0.010914
205789,5,-0.010914
205790,5,-0.010914
205791,5,-0.010914
205792,5,-0.010914
205793,5,-0.010914
205794,5,-0.010914
205795,5,-0.010914
205796,5,-0.010914
205797,5,-0.010914
205798,5,-0.010914
205799,5,-0.010914
205800,5,-0.010914
205801,5,-0.010914
205802,3,-0.010076666666666666
205803,3,-0.010076666666666666
205804,5,-0.010914
205805,5,-0.010914
205806,5,-0.010914
205807,5,-0.010914
205808,5,-0.010914
205809,3,-0.010076666666666666
205810,5,-0.010914
205811,3,-0.010076666666666666
205812,3,-0.010076666666666666
205813,3,-0.010076666666666666
205814,5,-0.010914
205815,5,-0.010914
205816,5,-0.010914
205817,5,-0.010914
205818,5,-0.010914
205819,5,-0.010914
205820,5,-0.010914
205821,5,-0.010914
205822,5,-0.010914
205823,5,-0.010914
205824,5,-0.010914
205825,5,-0.010914
205826,5,-0.010914
205827,5,-0.010914
205828,5,-0.010914
205829,5,-0.010914
205830,5,-0.010914
205831,5,-0.010914
205832,5,-0.010914
205833,5,-0.010914
205834,5,-0.010914
205835,5,-0.010914
205836,5,-0.010914
205837,5,-0.010914
205838,5,-0.010914
205839,5,-0.010914
205840,6,-0.009095
205841,6,-0.009095
205842,6,-0.009095
205843,6,-0.009095
205844,5,-0.010914
205845,5,-0.010914
205846,5,-0.010914
205847,5,-0.010914
205848,5,-0.010914
205849,5,-0.010914
205850,5,-0.010914
205851,5,-0.010914
205852,5,-0.010914
205853,5,-0.010914
205854,5,-0.010914
205855,5,-0.010914
205856,5,-0.010914
205857,6,-0.008528333333333334
205858,5,-0.010914
205859,5,-0.010914
205860,5,-0.010914
205861,6,-0.008528333333333334
205862,6,-0.008528333333333334
205863,7,-0.006934285714285714
205864,7,-0.006934285714285714
205865,6,-0.008528333333333334
205866,6,-0.008528333333333334
205867,7,-0.006934285714285714
205868,5,-0.010914
205869,6,-0.008656666666666667
205870,6,-0.008656666666666667
205871,6,-0.008656666666666667
205872,6,-0.008656666666666667
205873,6,-0.008656666666666667
205874,6,-0.008656666666666667
205875,7,-0.006934285714285714
205876,6,-0.008656666666666667
205877,6,-0.008656666666666667
205878,6,-0.008656666666666667
205879,6,-0.008656666666666667
205880,9,-0.004518888888888889
205881,15,-0.001116
205882,13,-0.0012876923076923078
205883,8,-0.0060675
205884,8,-0.0060675
205885,8,-0.0060675
205886,8,-0.0060675
205887,9,-0.005393333333333333
205888,9,-0.005393333333333333
205889,9,-0.005393333333333333
205890,10,-0.004854
205891,14,-0.002905
205892,12,-0.0033891666666666666
205893,10,-0.004854
205894,10,-0.004854
205895,10,-0.004854
205896,11,-0.0036972727272727274
205897,16,-0.00104625
205898,21,-0.0018552380952380953
205899,27,-0.001244074074074074
205900,20,-0.0011225
205901,15,-8.893333333333334e-4
205902,11,-0.001521818181818182
205903,12,-0.0011116666666666668
205904,13,-0.0010261538461538463
205905,12,-0.001395
205906,12,-0.001395
205907,14,-9.52857142857143e-4
205908,11,-0.0023372727272727273
205909,9,-0.005393333333333333
205910,7,-0.006934285714285714
205911,5,-0.00484
205912,5,-0.00484
205913,5,-0.00484
205914,5,-0.00484
205915,5,-0.00484
205916,5,-0.00484
205917,5,-0.00484
205918,5,-0.00484
205919,6,-0.004033333333333333
205920,6,-0.004033333333333333
205921,6,-0.004033333333333333
205922,6,-0.004033333333333333
205923,6,-0.004033333333333333
205924,6,-0.004033333333333333
205925,6,-0.004033333333333333
205926,6,-0.004033333333333333
205927,6,-0.004033333333333333
205928,6,-0.004033333333333333
205929,6,-0.004033333333333333
205930,6,-0.004033333333333333
205931,6,-0.004033333333333333
205932,6,-0.004033333333333333
205933,6,-0.004033333333333333
205934,6,-0.004033333333333333
205935,6,-0.004033333333333333
205936,6,-0.004033333333333333
205937,5,-0.00484
205938,6,-0.004033333333333333
205939,5,-0.00484
205940,6,-0.004033333333333333
205941,6,-0.004033333333333333
205942,5,-0.00484
205943,5,-0.00484
205944,5,-0.00484
205945,5,-0.00484
205946,5,-0.00484
205947,4,-0.0067075
205948,4,-0.0067075
205949,4,-0.0067075
205950,4,-0.0067075
205951,4,-0.0067075
205952,4,-0.0067075
205953,5,-0.00484
205954,5,-0.00484
205955,5,-0.00484
205956,7,-0.006934285714285714
205957,5,-0.00484
205958,7,-0.006934285714285714
205959,7,-0.006934285714285714
205960,5,-0.00484
205961,5,-0.00484
205962,7,-0.006934285714285714
205963,5,-0.00484
205964,7,-0.006934285714285714
205965,6,-0.008528333333333334
205966,6,-0.008528333333333334
205967,6,-0.008528333333333334
205968,6,-0.008528333333333334
205969,6,-0.008528333333333334
205970,6,-0.008528333333333334
205971,6,-0.008528333333333334
205972,6,-0.008528333333333334
205973,6,-0.008528333333333334
205974,6,-0.008528333333333334
205975,6,-0.008528333333333334
205976,6,-0.008528333333333334
205977,6,-0.008528333333333334
205978,6,-0.008528333333333334
205979,6,-0.008528333333333334
205980,6,-0.008528333333333334
205981,6,-0.008528333333333334
205982,6,-0.008528333333333334
